,player_id,player,games_played,seasons_played,avg_ts_percent,avg_per,avg_mpg,avg_x3p_ar,avg_orb_percent,avg_drb_percent,avg_ast_percent,avg_stl_percent,avg_blk_percent,avg_tov_percent,avg_usg_percent,avg_ows_48,avg_dws_48,avg_obpm,avg_dbpm,avg_bpm,avg_vorp,max_ts_percent,max_per,max_mpg,max_x3p_ar,max_orb_percent,max_drb_percent,max_ast_percent,max_stl_percent,max_blk_percent,max_tov_percent,max_usg_percent,max_ows_48,max_dws_48,max_obpm,max_dbpm,max_bpm,max_vorp,ALL_NBA_total,ALL_DEF_total,1T_ALL_NBA_total,2T_ALL_NBA_total,3T_ALL_NBA_total,1T_ALL_DEF_total,2T_ALL_DEF_total,DPOY_total,MIP_total,MVP_total,ROY_total,SMOY_total
61,4717,Gabe Vincent,186,3,-1.028,-1.28,-0.599,1.131,-0.827,-1.277,0.17,0.537,-0.869,0.54,-0.202,-1.276,-0.359,-1.27,-0.274,-1.228,-0.933,-0.431,-0.975,0.076,1.164,-0.74,-1.174,0.598,0.826,-0.706,1.112,-0.025,-0.755,0.388,-0.78,0.332,-0.515,-0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2749,Sam Mack,153,3,0.346,-0.515,-0.39,2.02,-1.076,-0.865,-0.41,-0.244,-0.738,-1.148,-0.122,0.199,-1.166,0.136,-0.845,-0.263,-0.434,1.356,0.08,-0.059,2.275,-0.979,-0.56,-0.243,-0.098,-0.692,-0.433,0.349,1.372,0.185,0.726,0.062,0.255,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1729,Sonny Parker,226,3,-0.094,-0.141,-0.397,-0.547,0.289,-0.396,-0.322,0.939,-0.482,-0.277,-0.655,0.191,-0.414,0.276,0.49,0.499,0.213,0.186,0.387,1.121,-0.473,0.659,-0.079,-0.231,1.446,-0.442,-0.031,-0.194,0.319,-0.032,0.511,0.735,0.83,1.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1828,Phil Ford,378,5,0.004,-0.313,0.375,0.179,-1.634,-1.275,1.974,0.019,-0.913,1.022,-0.078,-0.224,-0.472,-0.05,-0.759,-0.443,-0.454,0.489,0.735,1.145,0.576,-1.552,-1.187,2.952,0.747,-0.806,1.484,0.829,0.532,0.494,1.005,-0.268,0.388,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1636,Dave Meyers,79,1,-0.465,-0.397,0.304,-0.417,0.033,0.23,-0.058,-0.51,-0.202,0.086,0.15,-0.662,0.423,-0.307,-0.086,-0.319,-0.322,-0.465,-0.397,0.304,-0.417,0.033,0.23,-0.058,-0.51,-0.202,0.086,0.15,-0.662,0.423,-0.307,-0.086,-0.319,-0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2493,Dana Barros,796,11,0.994,0.526,-0.292,1.694,-1.321,-0.961,0.851,0.213,-0.89,-0.275,0.186,1.057,-0.922,1.073,-0.537,0.712,0.383,2.087,1.81,1.768,2.748,-1.101,-0.78,1.84,1.132,-0.8,1.193,0.829,2.449,0.219,2.087,0.406,2.009,3.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
67,3186,Elton Brand,968,13,0.449,1.403,1.015,-1.042,1.343,0.804,-0.245,-0.253,1.48,-0.528,0.633,0.873,0.481,0.833,0.331,0.899,1.121,1.511,2.692,1.621,-0.93,2.35,1.135,0.3,0.727,2.086,0.107,1.686,2.396,2.006,2.087,1.437,2.465,3.152,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
68,3634,Raymond Felton,909,12,-0.896,-0.169,0.748,0.226,-0.819,-0.928,1.569,0.836,-0.66,0.537,0.222,-0.489,-0.436,0.035,-0.356,-0.116,-0.12,-0.333,0.529,1.425,0.648,-0.609,-0.559,2.408,1.842,-0.324,1.431,0.584,0.281,1.027,0.857,1.401,0.751,0.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,3462,Leandro Barbosa,830,13,0.382,0.035,-0.472,0.578,-0.889,-1.125,0.144,0.486,-0.707,-0.379,0.566,0.158,-0.673,0.1,-0.444,-0.094,-0.229,1.319,1.166,0.88,1.537,-0.523,-0.817,0.543,2.353,-0.327,1.476,1.441,1.42,0.396,1.228,0.354,1.162,1.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70,3321,Jarron Collins,432,6,0.145,-1.178,-0.846,-1.009,0.761,-0.128,-0.594,-1.282,-0.448,0.193,-1.396,0.219,-0.798,-0.804,-0.421,-0.894,-0.781,1.609,-0.682,-0.357,-0.953,1.416,0.055,-0.41,-0.716,-0.201,0.8,-0.806,0.769,-0.525,-0.535,-0.08,-0.551,-0.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,3446,Francisco Elson,455,7,-0.392,-1.039,-1.08,-0.99,0.58,0.681,-0.863,0.083,0.647,0.967,-1.169,-0.686,0.68,-1.384,0.78,-0.906,-0.758,0.617,-0.705,-0.354,-0.932,1.471,1.316,-0.567,0.564,1.043,1.858,-0.46,-0.406,2.243,-0.959,1.812,-0.417,-0.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,3592,Deron Williams,845,12,0.238,0.839,1.144,0.337,-1.04,-0.959,2.724,-0.002,-0.695,0.726,0.878,0.919,-0.841,1.287,-1.0,0.733,0.897,1.22,1.618,1.595,0.689,-0.831,-0.685,3.667,1.262,-0.554,1.494,2.147,2.252,0.111,2.191,-0.373,1.607,2.146,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,3496,Al Jefferson,879,13,-0.195,1.311,0.524,-1.134,0.927,1.716,-0.441,-0.591,0.975,-1.268,1.2,0.309,0.547,0.591,-0.305,0.412,0.416,0.6,2.031,1.348,-0.966,1.922,2.218,-0.075,-0.081,1.701,-0.084,2.044,1.266,1.608,1.537,0.546,1.463,1.759,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,3241,DerMarr Johnson,279,4,0.241,-0.684,-0.723,1.429,-0.592,-0.707,-0.535,0.121,0.105,0.236,-0.246,-0.26,-0.216,-0.242,-0.216,-0.291,-0.492,1.733,-0.102,-0.087,1.835,-0.308,-0.373,-0.41,0.366,0.473,1.006,-0.197,0.501,-0.001,0.207,0.102,0.229,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,1680,Ricky Sobers,504,7,-0.295,-0.345,0.241,1.264,-1.239,-1.178,1.11,0.426,-0.652,0.446,0.809,-0.664,-0.51,-0.384,-0.518,-0.616,-0.687,0.333,0.278,1.206,1.973,-1.137,-1.056,1.407,1.153,-0.452,1.062,1.088,0.233,0.667,0.071,0.445,-0.146,-0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1863,Geoff Huston,469,6,-0.465,-0.546,0.017,-0.108,-1.512,-1.393,1.699,-0.523,-0.826,0.573,-0.597,-0.255,-1.836,0.009,-1.513,-0.731,-0.704,0.313,-0.098,1.072,0.938,-1.314,-1.294,2.413,0.049,-0.729,1.49,0.268,0.543,-1.294,0.605,-0.998,-0.184,-0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1584,Gus Gerard,73,1,-0.884,-0.181,-1.605,-0.354,0.665,-0.083,-1.021,0.468,0.402,-1.128,0.171,-0.526,1.165,-0.307,0.462,-0.054,-0.533,-0.884,-0.181,-1.605,-0.354,0.665,-0.083,-1.021,0.468,0.402,-1.128,0.171,-0.526,1.165,-0.307,0.462,-0.054,-0.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2201,Ron Anderson,607,8,-0.231,0.104,-0.204,-0.2,0.059,-0.438,-0.424,-0.127,-0.721,-1.116,0.46,-0.038,-0.652,0.206,-0.9,-0.193,-0.403,0.273,0.482,0.794,1.025,1.199,-0.163,-0.178,0.508,-0.59,-0.214,0.813,0.458,0.5,0.553,-0.252,0.375,-0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,3024,Shareef Abdur-Rahim,824,11,0.65,1.1,1.106,-0.745,0.358,0.547,-0.055,-0.295,-0.017,-0.167,1.157,0.712,-0.589,0.825,-0.602,0.464,0.626,1.298,1.677,1.707,-0.503,0.62,1.538,0.332,0.049,0.357,0.196,1.969,1.392,0.122,1.524,0.268,0.961,1.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,3272,Mark Blount,585,8,0.336,-0.542,-0.272,-0.95,0.454,0.248,-0.847,-0.438,0.936,1.063,-0.408,-0.734,0.211,-0.973,0.023,-0.87,-0.791,1.913,0.415,0.701,-0.675,1.147,0.712,-0.4,0.525,2.408,1.968,0.447,0.512,1.524,-0.072,1.242,-0.058,-0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,3657,Bobby Jones,91,2,-0.266,-1.068,-1.724,0.147,0.374,-0.29,-0.633,-0.02,-0.783,0.165,-0.48,-0.641,-0.395,-1.289,-0.519,-1.389,-0.757,0.28,-1.013,-1.589,0.84,0.559,-0.212,-0.612,0.234,-0.734,0.418,-0.273,-0.26,-0.208,-1.123,-0.378,-1.148,-0.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,3793,Wilson Chandler,598,9,-0.204,-0.326,0.779,0.467,-0.26,0.034,-0.495,-0.642,-0.137,-0.609,0.011,-0.206,-0.76,-0.047,-0.659,-0.328,-0.358,0.479,0.515,1.247,1.155,0.072,0.476,-0.343,0.691,0.834,0.507,0.705,0.642,0.324,0.451,-0.068,0.302,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,4515,Jarrett Allen,409,6,1.833,1.109,0.45,-1.682,1.791,1.347,-0.765,-0.894,1.468,0.254,-0.524,1.326,1.004,0.465,0.557,0.643,0.589,2.451,1.882,1.069,-1.345,2.129,1.876,-0.648,-0.485,1.823,0.688,-0.182,1.89,2.018,1.246,1.074,1.456,1.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,4190,Pero Antić,113,2,-0.27,-0.941,-0.875,1.505,0.391,0.197,-0.57,-1.015,-0.403,0.069,-0.218,-0.582,-0.137,-0.894,-0.94,-1.168,-0.916,0.083,-0.703,-0.731,1.569,0.432,0.603,-0.402,-0.936,-0.352,0.282,-0.124,-0.526,-0.121,-0.568,-0.694,-0.798,-0.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,3555,Rafael Araújo,111,2,-1.9,-1.935,-1.467,-0.958,0.701,1.136,-1.081,0.34,-0.498,1.894,-0.686,-2.226,-0.639,-2.374,-0.849,-2.527,-1.175,-0.778,-1.765,-1.45,-0.915,0.728,1.279,-1.052,0.871,-0.495,1.939,-0.68,-1.551,-0.528,-2.243,-0.748,-2.47,-1.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2656,Isaac Austin,366,6,-0.941,-0.577,-0.573,-0.816,0.731,0.883,-0.448,-0.622,0.367,0.83,0.532,-1.42,0.74,-1.048,-0.134,-0.965,-0.713,0.045,0.463,0.411,-0.494,2.235,1.607,-0.023,0.193,1.127,1.664,1.235,-0.529,1.774,-0.005,0.644,-0.348,-0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
87,1963,Ronnie Lester,183,3,-0.06,-0.27,-0.194,-0.21,-0.921,-1.03,1.761,0.12,-0.69,1.34,-0.319,-0.196,-0.976,0.13,-0.758,-0.259,-0.455,0.733,-0.152,0.662,0.0,-0.79,-0.578,2.24,0.609,-0.57,2.083,-0.22,0.289,-0.774,0.271,-0.557,-0.04,-0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1953,Mike O'Koren,388,6,-0.291,-0.595,-0.301,0.442,-0.255,-0.294,-0.12,-0.076,-0.488,-0.351,-0.499,-0.311,0.087,-0.165,0.205,-0.062,-0.34,0.5,-0.205,0.732,1.243,0.328,0.109,0.14,0.868,-0.307,0.38,0.101,-0.079,1.068,0.094,1.164,0.629,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,3224,Vonteego Cummings,199,3,-1.149,-0.61,-0.698,0.505,-0.784,-1.218,0.946,0.972,-0.611,0.218,0.235,-0.934,-0.758,-0.527,-0.291,-0.585,-0.647,-0.702,-0.334,-0.053,0.639,-0.755,-1.16,1.099,1.469,-0.54,0.465,0.554,-0.614,0.524,-0.286,0.292,-0.326,-0.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2401,Winston Garland,511,7,-0.882,-0.48,0.141,-0.233,-0.912,-0.876,1.131,0.853,-0.717,0.594,-0.281,-0.631,-0.653,-0.481,-0.005,-0.437,-0.488,-0.356,0.164,0.979,0.059,-0.718,-0.627,1.495,1.476,-0.561,1.413,0.121,-0.151,0.357,-0.029,1.348,0.176,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,3087,Ron Mercer,375,6,-1.068,-0.481,0.974,-0.715,-0.816,-1.083,-0.134,0.008,-0.619,-1.193,0.843,-0.994,-0.95,-0.477,-1.156,-0.883,-0.859,-0.478,0.149,1.751,-0.509,-0.56,-1.002,0.213,0.826,-0.524,-0.784,1.184,-0.214,-0.157,0.304,-0.263,-0.383,-0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,3248,Eduardo Nájera,499,8,0.193,-0.509,-0.617,-0.386,0.877,-0.074,-0.83,0.724,-0.005,-0.407,-1.247,0.175,0.099,-0.427,0.483,-0.192,-0.402,1.667,0.156,-0.204,1.097,1.656,0.236,-0.553,1.215,0.228,0.217,-0.64,1.452,0.391,0.274,1.018,0.586,-0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,3242,DeShawn Stevenson,752,11,-1.14,-1.281,-0.349,0.779,-0.817,-0.945,-0.292,-0.688,-0.638,-0.503,-0.496,-1.046,-1.001,-0.671,-0.963,-1.005,-0.791,0.188,-0.31,0.775,2.952,-0.427,-0.533,0.352,-0.128,0.03,0.36,0.611,0.242,0.227,0.526,-0.363,0.074,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,4349,Montrezl Harrell,476,7,1.593,1.557,-0.459,-1.696,1.404,0.226,-0.473,-0.545,0.932,-0.546,0.428,1.752,0.305,0.914,0.162,0.867,0.535,2.333,2.158,0.433,-1.427,1.882,0.629,-0.039,0.195,1.309,0.01,1.129,2.652,1.763,1.687,0.547,1.456,1.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
95,4240,Elfrid Payton,500,8,-1.622,-0.21,0.259,-0.963,-0.162,-0.504,1.909,1.018,-0.516,1.552,0.176,-1.05,-0.226,-0.461,-0.045,-0.414,-0.372,-0.404,0.568,0.87,-0.465,0.055,-0.237,2.572,2.094,-0.276,2.403,0.684,-0.061,0.6,0.448,0.927,0.397,0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,4176,Justin Hamilton,105,2,0.167,-0.099,-0.818,0.162,0.718,-0.081,-0.647,0.0,0.938,-0.554,-0.769,0.066,-0.601,-0.092,-0.369,-0.214,-0.441,0.333,-0.004,-0.74,0.782,1.03,0.262,-0.604,0.658,1.074,-0.342,-0.541,0.356,-0.476,-0.079,-0.281,-0.18,-0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,4969,Josh Christopher,138,2,-1.013,-0.684,-1.306,-0.338,-0.354,-1.016,0.131,1.178,-0.26,1.155,0.374,-1.507,-1.333,-1.049,-1.241,-1.409,-1.045,-0.765,-0.607,-0.894,-0.118,-0.145,-0.708,0.355,1.365,0.119,1.628,0.384,-1.507,-1.333,-0.912,-1.197,-1.296,-1.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,4387,Damian Jones,152,3,2.683,0.155,-1.288,-1.339,1.11,0.353,-0.893,-0.67,1.315,0.955,-1.145,0.968,-0.385,-0.498,0.183,-0.36,-0.534,2.88,0.799,-0.876,-0.92,1.312,0.529,-0.468,-0.175,1.44,1.993,-0.527,1.379,-0.023,-0.031,0.332,0.118,-0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2237,Dirk Minniefield,222,3,-0.277,-0.652,-0.845,0.59,-1.026,-0.946,1.606,1.098,-0.773,2.468,-0.628,-0.712,-0.3,-0.517,0.284,-0.313,-0.534,0.042,-0.019,-0.307,1.169,-0.733,-0.781,1.946,1.346,-0.732,3.632,-0.313,-0.08,0.118,-0.032,0.493,0.235,-0.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1804,George Johnson,395,6,-0.743,-0.141,-0.42,0.057,0.708,1.055,-0.397,0.395,0.238,0.213,0.321,-0.96,0.58,-0.635,0.063,-0.573,-0.611,-0.116,0.761,0.36,0.703,1.295,1.454,-0.037,0.885,0.585,0.964,0.951,-0.275,1.653,0.169,0.462,0.292,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2356,Derrick McKey,892,13,0.181,-0.268,0.442,-0.247,0.02,-0.249,-0.214,0.52,0.004,0.476,-0.516,0.005,0.271,0.07,0.867,0.408,0.271,1.022,0.383,1.12,0.373,0.368,0.141,0.422,1.792,0.634,2.738,0.159,0.88,1.095,0.733,2.27,0.992,1.264,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
102,3346,Richard Jefferson,1128,15,0.759,-0.224,0.41,0.4,-0.724,-0.362,-0.305,-0.693,-0.554,-0.464,-0.116,0.31,-0.238,0.113,-0.126,0.05,0.098,1.617,1.034,1.535,1.555,-0.001,0.456,0.51,0.049,0.093,-0.135,1.409,1.47,1.104,1.17,0.862,1.231,1.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2795,George Lynch,774,12,-0.931,-0.443,-0.224,-0.35,0.861,0.249,-0.395,1.065,-0.352,0.259,-0.743,-0.524,0.426,-0.354,0.456,-0.122,-0.252,0.136,0.589,0.873,1.107,1.666,0.763,0.212,2.124,0.168,2.376,0.286,0.392,1.44,0.353,1.363,0.533,0.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,3497,Anderson Varejão,506,8,-0.097,0.048,-0.337,-1.079,1.423,1.423,-0.723,0.571,0.314,-0.38,-1.021,0.294,1.384,-0.379,0.807,0.004,-0.144,1.295,0.622,0.406,-0.947,2.208,2.12,-0.141,1.362,1.013,0.527,-0.872,1.024,2.058,0.25,1.547,0.634,0.497,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
105,3964,Nikola Peković,228,4,1.007,0.912,0.165,-1.11,1.935,0.203,-0.913,-0.921,0.189,0.148,0.512,0.95,-0.453,0.273,-1.165,-0.261,-0.239,1.673,1.597,0.911,-1.014,2.598,0.713,-0.897,-0.775,0.901,2.251,0.747,1.735,0.047,1.068,-0.901,0.447,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2438,John Starks,793,11,-0.351,-0.151,0.299,1.493,-1.139,-0.974,0.758,0.537,-0.792,-0.426,0.761,-0.153,0.437,0.235,0.391,0.362,0.3,0.532,0.58,1.143,2.365,-1.02,-0.682,1.508,1.125,-0.344,0.036,1.787,0.724,1.533,1.066,1.231,1.236,1.208,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
107,1882,Pat Cummings,611,9,0.017,-0.346,-0.397,-0.599,0.71,1.164,-0.738,-0.778,-0.421,0.193,0.235,-0.493,0.156,-0.661,-0.713,-0.915,-0.797,0.867,0.171,0.97,-0.382,1.802,1.679,-0.238,-0.588,-0.201,1.144,0.765,0.3,1.19,0.041,-0.167,-0.34,-0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,4614,Elie Okobo,108,2,-1.276,-1.241,-1.19,0.293,-0.776,-0.781,0.561,0.185,-0.794,1.335,-0.62,-1.243,-1.25,-1.216,-0.702,-1.358,-0.961,-1.04,-0.943,-0.77,0.535,-0.621,-0.648,0.686,0.195,-0.792,1.77,-0.411,-0.489,-0.717,-0.804,-0.07,-0.74,-0.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,2022,Mark Radford,97,2,-0.081,-0.837,-1.957,1.024,-0.907,-1.107,1.533,1.493,-0.641,2.359,0.653,-1.244,0.52,-1.232,0.256,-0.992,-0.773,0.533,-0.592,-1.893,1.975,-0.79,-0.795,2.259,2.499,-0.524,2.367,1.311,-1.244,0.52,-1.224,0.445,-0.884,-0.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2477,Will Perdue,712,10,-0.09,-0.318,-0.954,-0.849,1.82,1.631,-0.682,-1.087,0.969,1.388,-0.685,-0.646,1.152,-0.802,-0.015,-0.684,-0.612,1.111,0.599,0.401,-0.57,2.43,2.167,-0.287,-0.646,1.635,3.253,-0.128,0.511,2.2,0.162,0.517,0.186,-0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,1896,Vinnie Johnson,946,12,-0.54,0.22,0.067,-0.201,-0.064,-0.994,0.536,-0.045,-0.509,-0.801,0.559,0.188,-0.168,0.486,-0.043,0.424,0.225,1.156,0.817,0.673,0.346,0.738,-0.73,1.109,0.379,-0.126,0.804,1.289,1.36,0.958,1.152,0.782,0.989,1.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,3706,Randy Foye,713,10,-0.434,-0.649,0.065,1.104,-1.017,-1.099,0.389,-0.322,-0.481,0.038,0.053,-0.389,-1.172,-0.113,-0.711,-0.41,-0.392,0.354,-0.055,1.185,1.764,-0.665,-0.559,0.997,0.061,-0.223,1.752,0.761,0.367,-0.717,0.555,-0.335,0.269,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,3604,Gerald Green,527,8,-0.316,-0.438,-0.471,1.185,-0.636,-0.606,-0.702,-0.662,-0.337,-0.93,0.686,-0.521,-0.405,0.048,-1.084,-0.417,-0.441,0.917,0.439,0.475,2.075,-0.327,-0.237,-0.293,-0.151,-0.091,-0.338,1.864,0.777,0.635,0.981,-0.32,0.612,0.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,4381,Bryn Forbes,370,5,0.211,-0.775,-0.385,0.938,-1.041,-1.25,-0.715,-1.084,-1.079,-1.181,-0.146,-0.232,-1.191,-0.269,-1.34,-0.82,-0.73,1.122,-0.441,0.567,1.37,-0.986,-0.864,-0.473,-0.873,-1.042,-0.782,0.382,0.315,-0.406,0.173,-0.606,-0.386,-0.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,3739,Brandan Wright,246,4,2.417,1.666,-0.829,-1.15,1.021,0.107,-0.98,-0.241,2.234,-1.428,-0.486,2.013,0.397,1.146,0.76,1.359,0.37,3.208,2.105,-0.629,-1.062,1.397,0.324,-0.88,0.18,3.017,-1.217,-0.038,2.858,1.234,1.584,1.437,1.511,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,4676,Trae Young,353,5,0.137,1.612,1.276,0.003,-0.71,-0.948,3.27,-0.296,-0.931,1.153,2.353,1.223,-1.463,2.229,-1.895,1.136,1.49,0.588,2.436,1.485,0.365,-0.607,-0.664,3.761,0.068,-0.81,1.593,2.781,2.324,-1.143,3.185,-1.522,1.94,2.712,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,4869,Nick Richards,115,2,2.038,0.474,-1.616,-1.936,1.711,0.726,-1.122,-1.287,2.335,1.08,-0.666,0.752,-0.065,-0.738,-0.248,-0.752,-0.669,2.275,0.702,-0.867,-1.891,2.099,1.474,-1.082,-0.613,2.379,1.887,-0.658,1.09,0.496,-0.386,-0.232,-0.468,-0.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,4443,Rodney McGruder,251,4,-0.931,-1.207,-0.62,0.816,-0.148,-0.581,-0.653,-0.453,-0.69,-0.478,-1.084,-0.735,-0.295,-0.811,-0.095,-0.755,-0.695,0.078,-0.745,0.162,1.217,0.072,-0.223,-0.507,-0.175,-0.614,-0.198,-0.704,-0.266,0.457,-0.252,0.58,-0.515,-0.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,3800,Brandon Rush,408,6,0.06,-0.995,-0.103,1.173,-0.849,-0.357,-0.749,-0.874,0.114,-0.421,-0.986,-0.638,-0.637,-0.224,-0.29,-0.302,-0.352,2.102,0.151,0.625,1.586,-0.704,0.004,-0.565,-0.6,0.594,0.064,-0.495,0.633,0.174,0.964,0.093,0.71,0.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2411,Charles Shackleford,250,4,-0.504,-0.247,-1.013,-0.732,1.432,1.77,-0.857,-0.591,0.512,-0.016,-0.428,-0.6,0.302,-0.811,-0.458,-0.885,-0.745,-0.289,-0.037,-0.313,-0.684,1.634,2.188,-0.752,-0.354,0.906,0.535,-0.226,-0.158,0.37,-0.7,-0.289,-0.772,-0.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1984,Charles Davis,394,7,-1.179,-0.707,-1.425,0.154,0.597,0.193,-0.629,-0.642,-0.254,-0.687,0.366,-1.024,0.335,-0.835,-0.754,-1.067,-0.772,-0.4,-0.07,-1.064,0.82,1.214,0.636,-0.441,-0.214,0.032,0.537,1.178,0.009,1.0,-0.16,0.145,-0.451,-0.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,3724,Tyrus Thomas,374,6,-0.756,0.127,-0.554,-1.035,0.668,1.091,-0.663,1.034,2.379,0.404,0.385,-1.211,1.572,-1.037,1.482,-0.329,-0.491,-0.083,0.916,0.255,-0.971,1.262,1.619,-0.313,2.214,3.034,1.64,1.18,-0.56,3.333,-0.46,2.708,0.479,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
